sku	price	quantity	leadtime-to-ship
9975287-WHITE-45/10.5	129.89	0	1
9975288-WHITE-36/5.1	129.89	0	1
9975288-WHITE-37/5.5	129.89	0	1
9975291-BLACK-40/6.7	199.89	0	
9975291-BLACK-41/7.6	199.89	0	
9975291-BLACK-42/8.3	199.89	0	
9975291-BLACK-46/11.2	199.89	0	
9975291-RED-40/6.7	199.89	0	
9975291-RED-42/8.3	199.89	0	
9975292-BLACK-40/6.7	199.89	0	
9975292-BLACK-46/11.2	199.89	0	
9975292-BLACK-47/11.8	199.89	0	
9975292-BLACK-48/12.3	199.89	0	
9975293-BLACK-38/5.2	199.89	0	1
9975293-BLACK-39/5.8	199.89	0	1
9975294-BLACK-40/6.7	149.89	0	1
9975294-BLACK-41/7.6	149.89	0	1
9975294-BLACK-44/9.7	149.89	0	1
9975299-BROWN-36/5.1	119.89	0	1
9975299-BROWN-37/5.5	119.89	0	1
9975300-GREY-40	119.89	0	1
9975300-GREY-41	119.89	0	1
9975302-BLACK-45/10.5	119.89	0	1
9975302-BLACK-46/11.2	119.89	0	1
9975303-BLACK-40/6.7	99.89	0	1
9975303-BLACK-44/9.7	99.89	0	1
9975304-BLACK-GREEN-37/5.5	99.89	0	1
9975305-GREY-41-42	119.89	0	1
9975350-BLACK-S-M-52-58CM	39.99	0	1
9975358-YELLOW-BLACK-12.5	399.99	0	1
9975382-BLACK-OS	94.95	0	
9975401-YELLOW-BLACK-45	189.99	0	1
9975403-TACO-TUESDAY-S-M	11.95	0	1
9975419-MATTE-BLACK-45	149.99	0	1
9975438-BLACK-BLUE-SM/MD	15.95	0	
9975443-WHITE-LARGE-59-63CM	170	0	
9975447-BLACK-M	39.99	0	1
9975350-RED-S-M-52-58CM	39.99	0	1
9975453-BLACK-VERMILLIN-50-57CM	40.45	0	1
9975473-BLACK-MEDIUM	139.99	0	
9975480-UNOBTANIUM-YEL-SMALL	270	0	1
9975480-UNOBTANIUM-YEL-MEDIUM	270	0	1
9975480-UNOBTANIUM-YEL-LARGE	270	0	1
9975524-BLUE-MAT-BLACK-SM-51-55CM	188.99	0	
9975524-BLUE-MAT-BLACK-MED-55-59CM	188.99	0	
9975524-BLUE-MAT-BLACK-LRG-59-63CM	188.99	0	
9975525-BLU-MAT-BLACK-MED-55-59CM	174.99	0	
9975530-HI-YELLOW-S-51-55CM	179.99	0	1
9975530-HI-YELLOW-M-55-59CM	179.99	0	1
9975530-HI-YELLOW-L-59-63CM	179.99	0	1
9975530-MATTE-TITAN-FAD-S-51-55CM	179.99	0	1
9975530-MATTE-TITAN-FAD-M-55-59CM	179.99	0	1
9975530-MATTE-TITAN-FAD-L-59-63CM	179.99	0	1
9975531-MATTE-BLACK-LRG	134.99	0	1
9975532-MAT-FLM-TITAN-SM-51-55CM	150	0	
9975532-BLACK-YELLOW-LRG-59-63CM	150	0	
9975536-BLUE-BLACK-SM-51-55CM	90	0	1
9975536-BLUE-BLACK-MED-55-59CM	90	0	1
9975536-BLUE-BLACK-LRG-59-63-CM	90	0	1
9975538-BLUE-BLACK-SM-51-55CM	64.95	0	1
9975538-BLUE-BLACK-MD-55-59CM	64.95	0	1
9975538-BLUE-BLACK-LG-59-63CM	64.95	0	1
9975538-MAT-WT-LME-FLAM-SM-51-55CM	64.95	0	1
9975538-MAT-WT-LME-FLAM-MD-55-59CM	64.95	0	1
9975538-MAT-WT-LME-FLAM-LG-59-63CM	64.95	0	1
9975539-BLACK-RED-SM-51-55CM	60	0	1
9975530-MATTE-BLACK-S-51-55CM	179.99	0	1
9975530-MATTE-WHT-SILVE-S-51-55CM	179.99	0	1
9975532-BLACK-YELLOW-SM-51-55CM	150	0	
9975539-BLACK-RED-LRG-59-63CM	60	0	1
9975540-TURQ-MGTA-BBBLS-XS-45-49CM	31.45	0	1
9975540-MAT-BLU-LIME-SM-49-53CM	31.45	0	1
9975543-HGHLGHT-YLW-BLK-39/6.5	129.99	0	1
9975543-HGHLGHT-YLW-BLK-39.5/6.75	129.99	0	1
9975543-HGHLGHT-YLW-BLK-40/7.25	129.99	0	1
9975543-HGHLGHT-YLW-BLK-40.5/7.5	129.99	0	1
9975543-HGHLGHT-YLW-BLK-41/8	129.99	0	1
9975543-HGHLGHT-YLW-BLK-41.5/8.25	129.99	0	1
9975540-GREEN-LIME-XS-45-49CM	31.45	0	1
9975543-HGHLGHT-YLW-BLK-43/9.5	129.99	0	1
9975543-HGHLGHT-YLW-BLK-43.5/10	129.99	0	1
9975543-HGHLGHT-YLW-BLK-44/10.25	129.99	0	1
9975543-HGHLGHT-YLW-BLK-46/12	129.99	0	1
9975543-HGHLGHT-YLW-BLK-46.5/12.25	129.99	0	1
9975543-HGHLGHT-YLW-BLK-47/12.75	129.99	0	1
9975543-HGHLGHT-YLW-BLK-48/13.5	129.99	0	1
9975546-GLWNG-RED-BLACK-39	129.99	0	1
9975546-GLWNG-RED-BLACK-39.5	129.99	0	1
9975546-GLWNG-RED-BLACK-40	129.99	0	1
9975546-GLWNG-RED-BLACK-40.5	129.99	0	1
9975546-GLWNG-RED-BLACK-42	129.99	0	1
9975546-GLWNG-RED-BLACK-45	129.99	0	1
9975546-GLWNG-RED-BLACK-46	129.99	0	1
9975546-GLWNG-RED-BLACK-46.5	129.99	0	1
9975546-GLWNG-RED-BLACK-47	129.99	0	1
9975594-FLASH-YELLOW-SM	100	0	1
9975989-FERRARI-LARGE	29.99	0	1
9976071-ORANGE-RUBBER-L/XL-59-61	59.99	0	
9976071-BAJA-RUBBER-S/M-55-58	59.99	0	
9975677-BLK-M	40	0	1
9975678-YELLOW-LARGE	75	0	1
9975715-BLACK-XS	164.99	0	1
9976071-BLACK-RUBBER-S/M-55-58	59.99	0	
9976071-BLACK-RUBBER-L/XL-59-61	59.99	0	
9976071-CREAM-MATTE-XS/S-48-54	59.99	0	
9976071-CREAM-MATTE-S/M-55-58	59.99	0	
9976072-BLUE-GLOSSY-5T	39.99	0	
9976072-PINK-RUBBER-5T	39.99	0	
9976072-GREEN-GLOSSY-5T	39.99	0	
9976078-BLACK-S	39.95	0	1
9976078-BLACK-M	39.95	0	1
9976078-BLACK-L	39.95	0	1
9976078-BLACK-XL	39.95	0	1
9976080-BLACK-L	32.95	0	1
9976080-BLACK-XL	32.95	0	1
9976078-BLACK-YELLOW-M	39.95	0	1
9976080-BLACK-YELLOW-L	32.95	0	1
9976080-BLACK-S	32.95	0	1
9976080-BLACK-M	32.95	0	1
9976101-MAT-GLOS-BLACK-SM-51-55CM	100	0	1
9976101-MAT-VERMILLION-SM-51-55CM	100	0	1
9976101-MAT-BLUE-SM-51-55CM	100	0	1
9976101-MAT-BLUE-MED-55-59CM	100	0	1
9976323-BLACK-GREY-40	150	0	1
9976323-BLACK-GREY-40.5	150	0	1
9976323-BLACK-GREY-41	150	0	1
9976323-BLACK-GREY-41.5	150	0	1
9976323-BLACK-GREY-42	150	0	1
9976323-BLACK-GREY-42.5	150	0	1
9976140-MAT-MINT-GREEN-MEDIUM	165	0	1
9976280-BLACK-XL	119.99	0	1
9976333-ANTH-FUSCHIA-36	150	0	1
9976375-BLUE-38/5.2	199.89	0	1
9976375-BLUE-39/5.8	199.89	0	1
9976375-BLUE-40/6.7	199.89	0	1
9976375-BLUE-41/7.6	199.89	0	1
9976375-BLUE-46/11.2	199.89	0	1
9976375-BLUE-46.5/11.5	199.89	0	1
9976375-BLUE-47/11.8	199.89	0	1
9976375-BLUE-48/12.3	199.89	0	1
9976375-BLUE-49/13.2	199.89	0	1
9976375-BLUE-50/14.2	199.89	0	1
9976379-MT-RTNSEAR-BLK-MED-55-59CM	229.99	0	1
9976379-MT-RTNSEAR-BLK-LRG-58-62CM	229.99	0	1
9976379-MAT-WHT-BLACK-SMA-52-56CM	229.99	0	1
9976379-MAT-WHT-BLACK-MED-55-59CM	229.99	0	1
9976379-MAT-WHT-BLACK-LRG-58-62CM	229.99	0	1
9976379-MAT-BLK-RED-WHT-SMA-52-56CM	229.99	0	1
9976379-MAT-BLK-RED-WHT-MED-55-59CM	229.99	0	1
9976379-MAT-BLK-RED-WHT-LRG-58-62CM	229.99	0	1
9976379-MATTE-GLS-BLACK-MED-55-59CM	229.99	0	1
9976379-MATTE-GLS-BLACK-LRG-58-62CM	229.99	0	1
9976385-MT-GLOSS-BLACK-SM-51-55CM	549.99	0	1
9976379-MAT-BLACK-PINK-MED-55-59CM	229.99	0	1
9976379-MAT-BLACK-PINK-LRG-58-62CM	229.99	0	1
9976385-MT-GLOSS-BLACK-L-59-63CM	549.99	0	1
9976385-MT-WHITE-SM-51-55CM	549.99	0	1
9976385-MT-WHITE-L-59-63CM	549.99	0	1
9976416-PEACERING-S-M	10.95	0	1
9976416-PEACERING-L/XL	10.95	0	1
9976417-WINGDING-S-M	10.95	0	1
9976417-WINGDING-L-XL	10.95	0	1
9976419-BITEME-S-M	11.95	0	1
9976419-BITEME-L-XL	11.95	0	1
9976422-TREX-S-M	13.95	0	1
9976422-TREX-L-XL	13.95	0	1
9976420-USA-L-XL	11.95	0	1
9976424-STACKED-S-M	13.95	0	1
9976435-ARGYLE-DRK-GRY-LARGE	14.99	0	
9976532-BLACK-L-XL	14.99	0	1
9976586-BLACK-BLACK-36	200	0	1
9976586-BLACK-BLACK-37	200	0	1
9976586-BLACK-BLACK-37.5	200	0	1
9976586-BLACK-BLACK-38	200	0	1
9976586-BLACK-BLACK-38.5	200	0	1
9976586-BLACK-BLACK-39	200	0	1
9976586-BLACK-BLACK-39.5	200	0	1
9976586-BLACK-BLACK-40	200	0	1
9976586-BLACK-BLACK-40.5	200	0	1
9976586-BLACK-BLACK-41	200	0	1
9976586-BLACK-BLACK-41.5	200	0	1
9976586-BLACK-BLACK-42	200	0	1
9976586-BLACK-BLACK-42.5	200	0	1
9976586-BLACK-BLACK-43	200	0	1
9976586-BLACK-BLACK-44	200	0	1
9976586-BLACK-BLACK-44.5	200	0	1
9976586-BLACK-BLACK-45	200	0	1
9976586-BLACK-BLACK-45.5	200	0	1
9976586-BLACK-BLACK-46	200	0	1
9976586-BLACK-BLACK-46.5	200	0	1
9976586-BLACK-BLACK-47	200	0	1
9976586-BLACK-BLACK-48	200	0	1
9976722-PINK-BLACK-S-M	10.95	0	1
9976876-BLACK-L	64.99	0	1
9976879-BLACK-45	379.99	0	1
9976879-BLACK-36	379.99	0	1
9976879-BLACK-37	379.99	0	1
9976879-BLACK-38	379.99	0	1
9976879-BLACK-39	379.99	0	1
9976890-BLK-WHITE-BLACK-9.5	99.99	0	1
9976890-BLK-WHITE-BLACK-10	99.99	0	1
9976890-BLK-WHITE-BLACK-10.5	99.99	0	1
9976890-BLK-WHITE-BLACK-11	99.99	0	1
9976890-BLK-WHITE-BLACK-11.5	99.99	0	1
9976896-BLACK-MED	19.99	0	
9976909-BLACK-S	35.99	0	1
9976911-MAT-BLK-CHRCOAL-SM-51-55CM	150	0	1
9976911-MATTE-TITANIUM-SM-51-55CM	150	0	1
9976911-MATTE-TITANIUM-MED-55-59CM	150	0	1
9976911-MATTE-TITANIUM-LRG-59-63-CM	150	0	1
9976911-MAT-BLK-BR-RED-SM-51-55CM	150	0	1
9976911-MATTE-WHITE-SM-51-55CM	150	0	1
9976911-MT-BLK-BLU-PRPL-SM-51-55CM	150	0	1
9976911-MT-BLK-BLU-PRPL-MED-55-59CM	150	0	1
9976911-MT-BLK-BLU-PRPL-LRG-59-63-CM	150	0	1
9976911-HI-YELLOW-SM-51-55CM	150	0	1
9976911-HI-YELLOW-MED-55-59CM	150	0	1
9976911-HI-YELLOW-LRG-59-63-CM	150	0	1
9976929-BLACK-SILVER-MEDIUM	34.95	0	
9976930-BLK-TONAL-LINES-U-50-57CM	45	0	1
9976930-WHT-TONAL-LINES-U-50-57CM	45	0	1
9976930-ICE-BLU-FLWRS-U-50-57CM	45	0	1
9976930-BLK-TIDEPOOLS-U-50-57CM	45	0	1
9976930-PURPLE-BLUE-U-50-57CM	45	0	1
9976969-RED-BLACK-S/M	45	0	1
9976969-RED-BLACK-L/XL	45	0	1
9977168-GREY-M	23.95	0	
9977168-GREY-L	23.95	0	
9977168-GREY-XL	23.95	0	
9977168-GREY-2XL	23.95	0	
9977237-GREEN-SM-51-55CM	99.99	0	
9977237-GREEN-MD-55-59CM	99.99	0	
9977237-GREEN-LG-59-63CM	99.99	0	
9977270-MATTE-BLK-CHAR-54-61CM	45	0	1
9977270-BLACK-FLOWERS-54-61CM	45	0	1
9977357-BLACK-LIME-S-M-53-57CM	129.95	0	1
9977390-BLACK-S	89.95	0	1
9977390-BLACK-XL	89.95	0	1
9977392-BR-BLU-ACID-YEL-34	129.95	0	1
9977405-BLACK-OSFA	35.99	0	1
9977406-BLACK-OSFA	27.95	0	
9977483-BLACK-M(7)	129.99	0	
9977532-BLACK-OSFA	29.99	0	1
9977551-GRAY-OSFA	25.99	0	
9977270-BLACK-BRT-RED-54-61CM	45	0	1
9977661-DARK-SHDW-BLACK-39/6.5	189.95	0	1
9977661-DARK-SHDW-BLACK-39.5/6.75	189.95	0	1
9977661-DARK-SHDW-BLACK-40/7.25	189.95	0	1
9977661-DARK-SHDW-BLACK-40.5/7.5	189.95	0	1
9977661-BLUE-JWL-BLACK-39/6.5	189.95	0	1
9977661-BLUE-JWL-BLACK-39.5/6.75	189.95	0	1
9977661-BLUE-JWL-BLACK-40/7.25	189.95	0	1
9977661-BLUE-JWL-BLACK-40.5/7.5	189.95	0	1
9977661-BLUE-JWL-BLACK-41/8	189.95	0	1
9977661-BLUE-JWL-BLACK-41.5/8.25	189.95	0	1
9977661-BLUE-JWL-BLACK-42/8.75	189.95	0	1
9977661-BLUE-JWL-BLACK-42.5/9	189.95	0	1
9977661-BLUE-JWL-BLACK-43/9.5	189.95	0	1
9977661-BLUE-JWL-BLACK-43.5/10	189.95	0	1
9977661-BLUE-JWL-BLACK-44/10.25	189.95	0	1
9977661-BLUE-JWL-BLACK-44.5/10.75	189.95	0	1
9977661-BLUE-JWL-BLACK-45/11	189.95	0	1
9977661-BLUE-JWL-BLACK-45.5/11.5	189.95	0	1
9977661-BLUE-JWL-BLACK-46/12	189.95	0	1
9977661-BLUE-JWL-BLACK-46.5/12.25	189.95	0	1
9977661-BLUE-JWL-BLACK-47/12.75	189.95	0	1
9977661-BLUE-JWL-BLACK-48/13.5	189.95	0	1
9977661-BLUE-JWL-BLACK-49/14	189.95	0	1
9977661-BLUE-JWL-BLACK-50/14.5	189.95	0	1
9977661-VERMILLION-BLK-39/6.5	189.95	0	1
9977661-VERMILLION-BLK-39.5/6.75	189.95	0	1
9977661-VERMILLION-BLK-40/7.25	189.95	0	1
9977661-VERMILLION-BLK-40.5/7.5	189.95	0	1
9977661-VERMILLION-BLK-41/8	189.95	0	1
9977661-VERMILLION-BLK-41.5/8.25	189.95	0	1
9977636-GREEN-PEACE-L-XL	10.95	0	1
9977639-BLACK-M	65	0	1
9977639-BLACK-L	65	0	1
9977644-BLACK-XL	35.99	0	1
9977650-DARKLIGHT-S/M-55-58	69.99	0	
9977699-BLACK-48	159.99	0	1
9977699-BLACK-50	159.99	0	1
9977757-MIXED-BERRY	5.19	0	1
9977757-SOUR-CITRUS	5.19	0	1
9977837-BLACK-XL	12.99	0	1
9977863-BLACK-XL	22.95	0	1
9977864-CHARCOAL-GRAY-S	15.99	0	1
9977865-CHARCOAL-S	15	0	1
9977688-BLACK-YELLOW-10	269.95	0	1
9977699-BLACK-39	159.99	0	1
9977699-BLACK-40	159.99	0	1
9977699-BLACK-41	159.99	0	1
9977699-BLACK-42	159.99	0	1
9977699-BLACK-43	159.99	0	1
9977699-BLACK-45	159.99	0	1
9977897-RAVEN-SOLID-L	99.95	0	1
9977897-RAVEN-SOLID-XL	99.95	0	1
9977897-RAVEN-SOLID-2XL	99.95	0	1
9977873-DREAM-BLUE-M	59.99	0	1
9977878-BLUE-M-L	10.99	0	1
9977883-BLACK-XL	24.95	0	1
9977890-BLUE-L-XL	10.95	0	1
9977905-BLK-TI-RTN-SEAR-L-58-60CM	74.99	0	1
9977907-MAT-EMRLD-RTNSR-54-61CM	60	0	
9977907-MAT-FRC-BLU-WHT-54-61CM	60	0	
9977911-MAT-BRT-PNK-BLK-SM-51-55CM	65	0	1
9977912-BLACK-TIDEPOOLS-U-50-57CM	65	0	1
9977932-PINK-S-M	10.95	0	1
9977934-MAT-BLK-CHAR-XL-58-65CM	45	0	1
9977945-BLACK-36	299.95	0	1
9977945-BLACK-37	299.95	0	1
9977945-BLACK-37.5	299.95	0	1
9977945-BLACK-38.5	299.95	0	1
9977945-BLACK-39	299.95	0	1
9977945-BLACK-42.5	299.95	0	1
9977945-BLACK-43	299.95	0	1
9977945-BRY-BRIGHT-PINK-36	299.95	0	1
9977945-BRY-BRIGHT-PINK-37	299.95	0	1
9977945-BRY-BRIGHT-PINK-37.5	299.95	0	1
9977945-BRY-BRIGHT-PINK-39	299.95	0	1
9977945-BRY-BRIGHT-PINK-42.5	299.95	0	1
9977945-BRY-BRIGHT-PINK-43	299.95	0	1
9977979-PINK-6-8	10.99	0	1
9977980-WHITE-GREEN-6-8	10.99	0	1
9977996-MAT-BLACK-WHITE-SM-52-56CM	230	0	1
9977996-MAT-BLACK-WHITE-MD-55-59CM	230	0	1
9977996-MAT-BLACK-WHITE-LG-58-62CM	230	0	1
9977999-BLACK-RED-42	90	0	1
9977914-MAT-BLACK-CHAR-54-61CM	65	0	1
9977945-BRY-BRIGHT-PINK-41	299.95	0	1
9978024-BLACK-XS	45	0	
9978025-WHITE-XL	80	0	
9978026-BOYS-BERRIES-S	90	0	
9978026-BOYS-BERRIES-XL	90	0	
9978027-BLACK-XS	60	0	
9978039-PINK-121-ONE	10.99	0	1
071567726047	31.2	0	1
9978170-BLUE-2XL	24.99	0	1
9978171-BLUE-2XL	29.99	0	1
9978172-CROWN-BLUE-XL	64.99	0	1
9978172-CROWN-BLUE-XXL	64.99	0	1
9978173-RAVEN-S	69.99	0	1
9978173-RAVEN-M	69.99	0	1
9978173-RAVEN-L	69.99	0	1
9978173-RAVEN-XL	69.99	0	1
9978173-RAVEN-XXL	69.99	0	1
9978174-MOREL-S	89.99	0	1
9978172-RAVEN-XL	64.99	0	1
9978172-CROWN-BLUE-S	64.99	0	1
820103329231	0	0	1
9978201-PINK-L-XL	11.95	0	1
9978233-VELVET-BLACK-L-56-61	69.99	0	1
9978240-BLACK-MEDIUM	369.95	0	1
9978240-BLACK-RED-LARGE	369.95	0	1
9978459-BLACK-S	120	0	
9978459-BLACK-M	120	0	
9978459-BLACK-L	120	0	
9978459-BLACK-XL	120	0	
9978373-BLACK-36	77	0	1
9978597-ORANGE-36-SERVINGS	29.99	0	1
9978613-HAM-S/M	10.95	0	1
9978669-GLOSS-WHITE-SMALL	99.99	0	1
9978669-GLOSS-WHITE-MEDIUM	99.99	0	1
9978669-GLOSS-WHITE-LARGE	99.99	0	1
9978669-MATTE-BLACK-SMALL	99.99	0	1
9978669-MATTE-BLACK-MEDIUM	99.99	0	1
9978669-MATTE-BLACK-LARGE	99.99	0	1
9978669-MATTE-ROYAL-BLU-SMALL	99.99	0	1
9978669-MATTE-ROYAL-BLU-MEDIUM	99.99	0	1
9978669-MATTE-ROYAL-BLU-LARGE	99.99	0	1
9978669-SATIN-DARK-SILV-SMALL	99.99	0	1
9978669-SATIN-DARK-SILV-MEDIUM	99.99	0	1
9978669-SATIN-DARK-SILV-LARGE	99.99	0	1
9978670-MATTE-BLACK-L/XL	79.99	0	1
9978672-MATTE-BLACK-XXL	39.99	0	1
9978672-MATTE-MUTE-TEAL-S	39.99	0	1
9978672-MATTE-MUTE-TEAL-M	39.99	0	1
9978672-MATTE-MUTE-TEAL-L	39.99	0	1
9978672-MATTE-MUTE-TEAL-XL	39.99	0	1
9978672-MATTE-MUTE-TEAL-XXL	39.99	0	1
9978672-MATTE-OXBLOOD-S	39.99	0	1
9978672-MATTE-OXBLOOD-M	39.99	0	1
9978672-MATTE-OXBLOOD-L	39.99	0	1
9978672-MATTE-OXBLOOD-XL	39.99	0	1
9978672-MATTE-OXBLOOD-XXL	39.99	0	1
9978672-MATTE-SAND-S	39.99	0	1
9978672-MATTE-SAND-M	39.99	0	1
9978672-MATTE-SAND-L	39.99	0	1
9978672-MATTE-SAND-XL	39.99	0	1
9978672-MATTE-SAND-XXL	39.99	0	1
9978672-SATIN-LIGHT-GRY-S	39.99	0	1
9978672-SATIN-LIGHT-GRY-M	39.99	0	1
9978672-SATIN-LIGHT-GRY-L	39.99	0	1
9978672-SATIN-LIGHT-GRY-XL	39.99	0	1
9978672-SATIN-LIGHT-GRY-XXL	39.99	0	1
9978691-BLACK-50/15	399.95	0	1
9978691-RED-BLACK-39/5	399.95	0	1
9978691-RED-BLACK-39.5/5.5	399.95	0	1
9978691-RED-BLACK-40/6	399.95	0	1
9978691-RED-BLACK-40.5/6.5	399.95	0	1
9978691-RED-BLACK-41/7	399.95	0	1
9978691-RED-BLACK-41.5/7.5	399.95	0	1
9978691-RED-BLACK-42/8	399.95	0	1
9978691-RED-BLACK-42.5/8.5	399.95	0	1
9978691-RED-BLACK-43/9	399.95	0	1
9978691-RED-BLACK-43.5/9.5	399.95	0	1
9978691-RED-BLACK-44/10	399.95	0	1
9978691-RED-BLACK-44.5/10.5	399.95	0	1
9978691-RED-BLACK-45/11	399.95	0	1
9978691-RED-BLACK-45.5/11.5	399.95	0	1
9978670-MATTE-CLAY-S/M	79.99	0	1
9978670-MATTE-CLAY-L/XL	79.99	0	1
9978670-MATTE-CLAY-XXL/XXXL	79.99	0	1
9978670-MATTE-HUNT-GRN-S/M	79.99	0	1
9978670-MATTE-HUNT-GRN-L/XL	79.99	0	1
9978670-MATTE-HUNT-GRN-XXL/XXXL	79.99	0	1
9978670-MATTE-SAND-XXL/XXXL	79.99	0	1
9978670-SATIN-WHITE-S/M	79.99	0	1
9978670-SATIN-WHITE-L/XL	79.99	0	1
9978670-SATIN-WHITE-XXL/XXXL	79.99	0	1
9978671-MATTE-PAVE-GREY-S/M	69.99	0	1
9978671-MATTE-PAVE-GREY-L/XL	69.99	0	1
9978671-MATTE-PAVE-GREY-XXL/XXXL	69.99	0	1
9978671-MATTE-SAND-S/M	69.99	0	1
9978671-MATTE-SAND-L/XL	69.99	0	1
9978671-MATTE-SAND-XXL/XXXL	69.99	0	1
9978671-SUMMR-SATIN-WHT-S/M	69.99	0	1
9978671-SUMMR-SATIN-WHT-L/XL	69.99	0	1
9978671-SUMMR-SATIN-WHT-XXL/XXXL	69.99	0	1
9978691-RED-BLACK-46.5/12.5	399.95	0	1
9978691-RED-BLACK-47/13	399.95	0	1
9978691-RED-BLACK-48/13.5	399.95	0	1
9978691-RED-BLACK-50/15	399.95	0	1
9978671-MATTE-STEEL-BLU-L/XL	69.99	0	1
9978719-GLOSS-WHITE-SMALL	69.99	0	1
9978719-GLOSS-WHITE-MEDIUM	69.99	0	1
9978719-GLOSS-WHITE-LARGE	69.99	0	1
9978719-SATIN-BLACK-SMALL	69.99	0	1
9978719-SATIN-MUTE-TEAL-LARGE	69.99	0	1
9978725-VIOLET-XL	39.95	0	
9978729-FLY-BOY-MEDIUM	69.95	0	
9978729-WATERMELON-MEDIUM	69.95	0	
9978791-BLACK-39	349.95	0	1
9978791-BLACK-39.5	349.95	0	1
9978791-BLACK-40	349.95	0	1
9978791-BLACK-40.5	349.95	0	1
9978791-BLACK-41	349.95	0	1
9978791-BLACK-41.5	349.95	0	1
9978791-BLACK-42	349.95	0	1
9978791-BLACK-42.5	349.95	0	1
9978791-BLACK-46.5	349.95	0	1
9978791-BLACK-47	349.95	0	1
9978791-BLACK-48	349.95	0	1
9978791-BLACK-49	349.95	0	1
9978791-BLACK-50	349.95	0	1
9978792-HI-YELLOW-BLACK-39	249.95	0	1
9978792-HI-YELLOW-BLACK-39.5	249.95	0	1
9978792-HI-YELLOW-BLACK-40	249.95	0	1
9978792-HI-YELLOW-BLACK-40.5	249.95	0	1
9978792-HI-YELLOW-BLACK-41	249.95	0	1
9978792-HI-YELLOW-BLACK-41.5	249.95	0	1
9978792-BLACK-39	249.95	0	1
9978792-BLACK-39.5	249.95	0	1
9978792-BLACK-40	249.95	0	1
9978792-BLACK-40.5	249.95	0	1
9978792-BLACK-41	249.95	0	1
9978792-BLACK-41.5	249.95	0	1
9978792-BLACK-42	249.95	0	1
9978792-BLACK-47	249.95	0	1
9978792-BLACK-48	249.95	0	1
9978792-BLACK-49	249.95	0	1
9978792-BLACK-50	249.95	0	1
9978792-BLACK-51	249.95	0	1
9978792-BLACK-52	249.95	0	1
9978803-BLACK-39	329.99	0	1
9978803-BLACK-39.5	329.99	0	1
9978803-BLACK-40	329.99	0	1
9978803-BLACK-40.5	329.99	0	1
9978803-BLACK-41	329.99	0	1
9978803-BLACK-41.5	329.99	0	1
9978803-BLACK-42	329.99	0	1
9978803-BLACK-42.5	329.99	0	1
9978803-BLACK-43	329.99	0	1
9978803-BLACK-43.5	329.99	0	1
9978803-BLACK-44	329.99	0	1
9978803-BLACK-44.5	329.99	0	1
9978803-BLACK-45	329.99	0	1
9978803-BLACK-45.5	329.99	0	1
9978803-BLACK-46	329.99	0	1
9978803-BLACK-46.5	329.99	0	1
9978803-BLACK-47	329.99	0	1
9978803-BLACK-48	329.99	0	1
9978803-BLACK-50	329.99	0	1
9978803-FLUORESC-YELLOW-39	329.99	0	1
9978803-FLUORESC-YELLOW-39.5	329.99	0	1
9978803-FLUORESC-YELLOW-40	329.99	0	1
9978803-FLUORESC-YELLOW-40.5	329.99	0	1
9978803-FLUORESC-YELLOW-41	329.99	0	1
9978803-FLUORESC-YELLOW-41.5	329.99	0	1
9978803-FLUORESC-YELLOW-42	329.99	0	1
9978803-FLUORESC-YELLOW-42.5	329.99	0	1
9978803-FLUORESC-YELLOW-43	329.99	0	1
9978803-FLUORESC-YELLOW-43.5	329.99	0	1
9978803-FLUORESC-YELLOW-44	329.99	0	1
9978803-FLUORESC-YELLOW-44.5	329.99	0	1
9978803-FLUORESC-YELLOW-45	329.99	0	1
9978803-FLUORESC-YELLOW-45.5	329.99	0	1
9978803-FLUORESC-YELLOW-46	329.99	0	1
9978803-FLUORESC-YELLOW-46.5	329.99	0	1
9978803-FLUORESC-YELLOW-47	329.99	0	1
9978803-FLUORESC-YELLOW-48	329.99	0	1
9978804-BLACK-39	329.99	0	1
9978804-BLACK-39.5	329.99	0	1
9978804-BLACK-40	329.99	0	1
9978804-BLACK-40.5	329.99	0	1
9978804-BLACK-41	329.99	0	1
9978804-BLACK-41.5	329.99	0	1
9978804-BLACK-42	329.99	0	1
9978804-BLACK-42.5	329.99	0	1
9978804-BLACK-43	329.99	0	1
9978804-BLACK-43.5	329.99	0	1
9978804-BLACK-44	329.99	0	1
9978804-BLACK-44.5	329.99	0	1
9978804-BLACK-45	329.99	0	1
9978804-BLACK-45.5	329.99	0	1
9978804-BLACK-46	329.99	0	1
9978804-BLACK-46.5	329.99	0	1
9978804-BLACK-47	329.99	0	1
9978804-BLACK-48	329.99	0	1
9978804-BLACK-50	329.99	0	1
9978807-BLACK-36	159.99	0	1
9978807-BLACK-37	159.99	0	1
9978807-BLACK-38	159.99	0	1
9978807-BLACK-39	159.99	0	1
9978807-BLACK-40	159.99	0	1
9978733-MAT-WHITE-SILV-SM-51-55CM	119.9	0	
9978807-BLACK-47	159.99	0	1
9978807-BLACK-50	159.99	0	1
9978807-RED-BLACK-36	159.99	0	1
9978807-RED-BLACK-37	159.99	0	1
9978807-RED-BLACK-38	159.99	0	1
9978807-RED-BLACK-39	159.99	0	1
9978807-RED-BLACK-40	159.99	0	1
9978807-RED-BLACK-41	159.99	0	1
9978807-RED-BLACK-42	159.99	0	1
9978807-RED-BLACK-43	159.99	0	1
